Metric,Subject,Correlation,P_Value,Significant,N_Points
Q_MS_Embedding_Avg_Depth,Llama 3.1 70B,-0.5552664316248715,0.25270045056971324,False,6
Q_MS_Embedding_Avg_Depth,Qwen 2.5 32B,-0.33237356767543536,0.5197986661953974,False,6
Q_MS_Embedding_Avg_Depth,OLMo 13B,-0.5190432377849776,0.29135179413748347,False,6
Q_MS_Embedding_Avg_Depth,Mistral 7B,-0.25199940039586155,0.6300023462904519,False,6
Q_MS_Embedding_Avg_Depth,Phi-3 Mini,-0.3429705279886516,0.5057158109349094,False,6
Q_MS_Embedding_Avg_Depth,InternLM 1.8B,-0.4461628850775572,0.375162558807562,False,6
Q_MS_Clause_Count,Human,0.49418141746964267,0.3190711987769671,False,6
Q_MS_Clause_Count,Llama 3.1 70B,-0.3715419180071504,0.46833157720368945,False,6
Q_MS_Clause_Count,Qwen 2.5 32B,-0.45982818669962794,0.35887120677515316,False,6
Q_MS_Clause_Count,OLMo 13B,-0.5785503923840023,0.22900076608303788,False,6
Q_MS_Clause_Count,Mistral 7B,-0.7523489734415407,0.08440220004518406,False,6
Q_MS_Clause_Count,Phi-3 Mini,-0.6271227894052216,0.18263417968736367,False,6
Q_MS_Clause_Count,InternLM 1.8B,-0.6141890614243499,0.194561125888384,False,6
Q_Perspective_Markers.1,Human,0.5384727549546335,0.27035673811079125,False,6
Q_Perspective_Markers.1,Llama 3.1 70B,0.16569334819626577,0.7537344739603247,False,6
Q_Perspective_Markers.1,Qwen 2.5 32B,0.3031373085948389,0.5592220184251953,False,6
Q_Perspective_Markers.1,OLMo 13B,-0.09951810382345727,0.851215650599801,False,6
Q_Perspective_Markers.1,Mistral 7B,0.06179784449679576,0.9074212354226611,False,6
Q_Perspective_Markers.1,Phi-3 Mini,0.13617478103940914,0.7970004118005892,False,6
Q_Perspective_Markers.1,InternLM 1.8B,-0.1914289319173775,0.7163640621723206,False,6
Q_Subject_Changes,Human,0.28930533796932095,0.5781490711748136,False,6
Q_Subject_Changes,Llama 3.1 70B,0.6035141048495332,0.20463759508177481,False,6
Q_Subject_Changes,Qwen 2.5 32B,0.6760935387386802,0.1403817062023482,False,6
Q_Subject_Changes,OLMo 13B,0.4331429757537325,0.3909171277196218,False,6
Q_Subject_Changes,Mistral 7B,0.4061106696411943,0.42432307450924184,False,6
Q_Subject_Changes,Phi-3 Mini,0.5345502822776295,0.27454684565788956,False,6
Q_Subject_Changes,InternLM 1.8B,0.29603047451916026,0.5689254617168211,False,6
Q_Perspective_Complexity,Human,0.3649573665755935,0.47686899387476217,False,6
Q_Perspective_Complexity,Llama 3.1 70B,0.5619900741965634,0.24576235028001722,False,6
Q_Perspective_Complexity,Qwen 2.5 32B,0.654038864590001,0.1588297711072508,False,6
Q_Perspective_Complexity,OLMo 13B,0.35787015356151824,0.486111172252088,False,6
Q_Perspective_Complexity,Mistral 7B,0.36782313953918855,0.47314739722823523,False,6
Q_Perspective_Complexity,Phi-3 Mini,0.4955678470499536,0.3175008615210702,False,6
Q_Perspective_Complexity,InternLM 1.8B,0.21889499869905948,0.6769016811215424,False,6
Q_Recursive_MS_Max_Depth,Human,0.2702788675352058,0.6044537243686859,False,6
Q_Recursive_MS_Max_Depth,Llama 3.1 70B,0.48122054524721036,0.33388807608186644,False,6
Q_Recursive_MS_Max_Depth,Qwen 2.5 32B,0.5398973253685413,0.26884111060193155,False,6
Q_Recursive_MS_Max_Depth,OLMo 13B,0.389382783035398,0.4454447301385797,False,6
Q_Recursive_MS_Max_Depth,Mistral 7B,0.29825345668208747,0.5658854016512134,False,6
Q_Recursive_MS_Max_Depth,Phi-3 Mini,0.41766444101475153,0.4099327797468678,False,6
Q_Recursive_MS_Max_Depth,InternLM 1.8B,0.21192278682769433,0.6868746802508802,False,6
Q_Recursive_MS_Chains,Human,0.27551295616679294,0.5971873003211289,False,6
Q_Recursive_MS_Chains,Llama 3.1 70B,0.4817468859270614,0.3332815947107265,False,6
Q_Recursive_MS_Chains,Qwen 2.5 32B,0.5395522497023668,0.269207941810449,False,6
Q_Recursive_MS_Chains,OLMo 13B,0.3859858438117316,0.44977429857529055,False,6
Q_Recursive_MS_Chains,Mistral 7B,0.2963015138295122,0.5685545637872687,False,6
Q_Recursive_MS_Chains,Phi-3 Mini,0.41644411454352137,0.4114448843345236,False,6
Q_Recursive_MS_Chains,InternLM 1.8B,0.21404360424113314,0.683837761598409,False,6
Q_Pronoun_Count,Human,0.20406084583243989,0.6981573626245751,False,6
Q_Pronoun_Count,Llama 3.1 70B,-0.6194761839674684,0.18964794682898584,False,6
Q_Pronoun_Count,Qwen 2.5 32B,-0.5225897620640582,0.2874750044383782,False,6
Q_Pronoun_Count,OLMo 13B,-0.5159762203669953,0.29472022068222686,False,6
Q_Pronoun_Count,Mistral 7B,-0.4231219506550665,0.4031932977177077,False,6
Q_Pronoun_Count,Phi-3 Mini,-0.5084938328608498,0.3029988533236662,False,6
Q_Pronoun_Count,InternLM 1.8B,-0.6544767808524603,0.15845407397503844,False,6
Q_Entity_Count.1,Human,0.12210762989239612,0.8177488842269142,False,6
Q_Entity_Count.1,Llama 3.1 70B,0.019188990764399116,0.9712200467132243,False,6
Q_Entity_Count.1,Qwen 2.5 32B,0.2149826477750439,0.6824940127746384,False,6
Q_Entity_Count.1,OLMo 13B,0.10546288127493472,0.8423921792820747,False,6
Q_Entity_Count.1,Mistral 7B,0.29435424407343364,0.5712207104137621,False,6
Q_Entity_Count.1,Phi-3 Mini,0.22569745876037783,0.667202251980132,False,6
Q_Entity_Count.1,InternLM 1.8B,-0.08629588472366512,0.8708774947662408,False,6
Q_Coref_Complexity,Human,0.28670602616010415,0.5817246279543897,False,6
Q_Coref_Complexity,Llama 3.1 70B,-0.4906409753986262,0.3230941862979023,False,6
Q_Coref_Complexity,Qwen 2.5 32B,-0.3405761884179591,0.5088877978568583,False,6
Q_Coref_Complexity,OLMo 13B,-0.4183793306045818,0.40904782758135166,False,6
Q_Coref_Complexity,Mistral 7B,-0.24261225438617906,0.6432217827068155,False,6
Q_Coref_Complexity,Phi-3 Mini,-0.33327789099107064,0.518592443178377,False,6
Q_Coref_Complexity,InternLM 1.8B,-0.533391208347393,0.2757897353498051,False,6
Q_MS_Contradictions,Human,-0.25566749411905276,0.6248547226000212,False,6
Q_MS_Contradictions,Llama 3.1 70B,0.44806959458029794,0.37287425925045636,False,6
Q_MS_Contradictions,Qwen 2.5 32B,0.5091323515041992,0.30228903525911843,False,6
Q_MS_Contradictions,OLMo 13B,0.3224190877186599,0.5331297563268168,False,6
Q_MS_Contradictions,Mistral 7B,0.3744947105266008,0.4645186807633658,False,6
Q_MS_Contradictions,Phi-3 Mini,0.42438709217729303,0.40163635388642405,False,6
Q_MS_Contradictions,InternLM 1.8B,0.02946556352276314,0.9558144460032931,False,6
Q_False_Belief_Score,Human,-0.25566749411905276,0.6248547226000212,False,6
Q_False_Belief_Score,Llama 3.1 70B,0.44806959458029794,0.37287425925045636,False,6
Q_False_Belief_Score,Qwen 2.5 32B,0.5091323515041992,0.30228903525911843,False,6
Q_False_Belief_Score,OLMo 13B,0.3224190877186599,0.5331297563268168,False,6
Q_False_Belief_Score,Mistral 7B,0.3744947105266008,0.4645186807633658,False,6
Q_False_Belief_Score,Phi-3 Mini,0.42438709217729303,0.40163635388642405,False,6
Q_False_Belief_Score,InternLM 1.8B,0.02946556352276314,0.9558144460032931,False,6
Q_MS_Total_Args,Human,0.4629787811832953,0.3551514290529655,False,6
Q_MS_Total_Args,Llama 3.1 70B,-0.5113630296191598,0.2998141640983808,False,6
Q_MS_Total_Args,Qwen 2.5 32B,-0.6149996389101071,0.19380452427512251,False,6
Q_MS_Total_Args,OLMo 13B,-0.6937189226032631,0.1263463248381075,False,6
Q_MS_Total_Args,Mistral 7B,-0.8553926592082981,0.02985496200190045,True,6
Q_MS_Total_Args,Phi-3 Mini,-0.7559779166828002,0.0820548014126467,False,6
Q_MS_Total_Args,InternLM 1.8B,-0.6843506672811297,0.13372696995178426,False,6
Q_MS_Complex_Args,Human,0.44896747194558595,0.3717983807617702,False,6
Q_MS_Complex_Args,Llama 3.1 70B,-0.44261683529293283,0.3794312045552734,False,6
Q_MS_Complex_Args,Qwen 2.5 32B,-0.5549537131096437,0.25302498333999346,False,6
Q_MS_Complex_Args,OLMo 13B,-0.6840073550356118,0.13400088114839734,False,6
Q_MS_Complex_Args,Mistral 7B,-0.7982499355484033,0.05694870739458027,False,6
Q_MS_Complex_Args,Phi-3 Mini,-0.6978027350346063,0.12318597176635239,False,6
Q_MS_Complex_Args,InternLM 1.8B,-0.5981767413718254,0.20975331709736658,False,6
Q_MS_Arg_Complexity,Human,0.3975037313474354,0.435149029538972,False,6
Q_MS_Arg_Complexity,Llama 3.1 70B,-0.5750825444357862,0.2324718136044406,False,6
Q_MS_Arg_Complexity,Qwen 2.5 32B,-0.6957999568403626,0.12473151835265059,False,6
Q_MS_Arg_Complexity,OLMo 13B,-0.7445824197540742,0.08952572648060886,False,6
Q_MS_Arg_Complexity,Mistral 7B,-0.9012843198240588,0.014136196703875656,True,6
Q_MS_Arg_Complexity,Phi-3 Mini,-0.8176061574058858,0.04686737588512081,True,6
Q_MS_Arg_Complexity,InternLM 1.8B,-0.7088753640174583,0.11479340678287969,False,6
Q_Temporal_Markers,Human,0.1479819530250573,0.7796473735833064,False,6
Q_Temporal_Markers,Llama 3.1 70B,-0.2578973247071829,0.6217305213012352,False,6
Q_Temporal_Markers,Qwen 2.5 32B,-0.404597148115578,0.4262203222143871,False,6
Q_Temporal_Markers,OLMo 13B,-0.4328173602826524,0.3913139853315711,False,6
Q_Temporal_Markers,Mistral 7B,-0.7246214039092753,0.10330861313048564,False,6
Q_Temporal_Markers,Phi-3 Mini,-0.5746049871859513,0.23295143960308162,False,6
Q_Temporal_Markers,InternLM 1.8B,-0.6360842993868598,0.1745544338466835,False,6
Q_Tense_Variety,Human,-0.5234290306134886,0.286560460492039,False,6
Q_Tense_Variety,Llama 3.1 70B,-0.3217692618604503,0.5340033711382536,False,6
Q_Tense_Variety,Qwen 2.5 32B,-0.47158170300534896,0.34506480851933874,False,6
Q_Tense_Variety,OLMo 13B,-0.085209502594977,0.8724950846926507,False,6
Q_Tense_Variety,Mistral 7B,-0.24945229848716094,0.6335828176616362,False,6
Q_Tense_Variety,Phi-3 Mini,-0.32339556678251685,0.5318177627986593,False,6
Q_Tense_Variety,InternLM 1.8B,-0.02428228591406567,0.9635837299038504,False,6
Q_Temporal_MS_Complexity,Human,0.18682888508664422,0.7230173065045488,False,6
Q_Temporal_MS_Complexity,Llama 3.1 70B,-0.4576636290512447,0.36143475236146183,False,6
Q_Temporal_MS_Complexity,Qwen 2.5 32B,-0.5829931401041596,0.22458443598020697,False,6
Q_Temporal_MS_Complexity,OLMo 13B,-0.46323556549555533,0.35484886071134875,False,6
Q_Temporal_MS_Complexity,Mistral 7B,-0.6907775210869583,0.1286441109867419,False,6
Q_Temporal_MS_Complexity,Phi-3 Mini,-0.6333712908862167,0.1769844213522759,False,6
Q_Temporal_MS_Complexity,InternLM 1.8B,-0.47037199869737767,0.34647686130808536,False,6
